;DMP_0.5;DMP_0.51;DMP_0.52;DMP_0.53;DMP_0.54;DMP_0.55;DMP_0.56;DMP_0.57;DMP_0.58;DMP_0.59;DMP_0.6;DMP_0.61;DMP_0.62;DMP_0.63;DMP_0.64;DMP_0.65;DMP_0.66;DMP_0.67;DMP_0.68;DMP_0.69;DMP_0.7;DMP_0.71;DMP_0.72;DMP_0.73;DMP_0.74;DMP_0.75;DMP_0.76;DMP_0.77;DMP_0.78;DMP_0.79;DMP_0.8;DMP_0.81;DMP_0.82;DMP_0.83;DMP_0.84;DMP_0.85;DMP_0.86;DMP_0.87;DMP_0.88;DMP_0.89;DMP_0.9;DMP_0.91;DMP_0.92;DMP_0.93;DMP_0.94;DMP_0.95;DMP_0.96;DMP_0.97;DMP_0.98
P_830;0,007692;0,00625;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,007692;0,007692;0,006944;0,008235;0,006944;0,007692;0,00625;0,00625;0,007692;0,006944;0,00625;0,006944;0,00625;0,00625;0,007692;0,006944;0,006944;0,006944;0,008889;0,006944;0,007692;0,00625;0,006944
P_835;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,1;0,006944;0,00625;0,00625;0,007692;0,007692;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,00625;0,006944
P_840;0,005357;0,006944;0,008235;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,00625;0,007692;0,006944;0,007692;0,008235;0,007692;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,00625;0,008235;0,006944;0,006944;0,007692;0,007692;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625
P_845;0,006944;0,00625;0,006944;0,007692;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,007692;0,008235;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,007692;0,006944;0,006944;0,007692;0,006944;0,00625;0,006944;0,006944
P_850;0,006944;0,006944;0,007692;0,007692;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,009901;0,00625;0,00625;0,006944;0,006944;0,007692;0,007692;0,005357;0,006944;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625
P_855;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,005357;0,005357;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,007692;0,007692;0,00625;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,008235;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,006944
P_860;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,007692;0,006944;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,006944;0,007692;0,00625;0,00625;0,00625;0,007692;0,007692;0,006944;0,007692;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625
P_865;0,006944;0,006944;0,008889;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,00625;0,008889;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,008235;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,00625;0,006944;0,006944;0,007692;0,007692;0,007692;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944
P_870;0,006944;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,007692;0,005357;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,005357;0,00625;0,006944;0,005357;0,00625;0,00625;0,007692;0,006944;0,00625;0,007692;0,006944;0,006944;0,007692;0,00625
P_875;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,007692;0,006944;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,008235;0,00625;0,00625;0,007692;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,00625;0,006944;0,006944;0,008235;0,00625;0,007692;0,007692;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,007692;0,006944;0,007692;0,006944;0,00625
P_880;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,00625;0,008235;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,005357;0,00625;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944
P_885;0,007692;0,006944;0,005357;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,007692;0,006944;0,00625;0,00625;0,005357;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,007692;0,00625;0,007692;0,00625;0,007692;0,00625;0,006944;0,005357;0,00625;0,005357;0,007692;0,008235;0,00625;0,00625;0,007692;0,007692
P_890;0,00625;0,006944;0,007692;0,00625;0,007692;0,006944;0,006944;0,008235;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,00625;0,008235;0,006944;0,00625;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,007692;0,006944;0,007692;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944
P_895;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,008235;0,006944;0,00625;0,007692;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,00625;0,006944;0,006944;0,006944;0,006944;0,007692
P_900;0,007692;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625
P_905;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,00625;0,005357;0,00625;0,00625;0,008235;0,007692;0,007692;0,006944;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,007692;0,00625;0,00625;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944
P_910;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,007692;0,007692;0,006944;0,007692;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,006944;0,006944;0,007692;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,007692;0,00625;0,006944;0,007692;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,008889;0,00625;0,008235;0,007692;0,006944;0,00625;0,00625;0,006944;0,00625
P_915;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,007692;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,00625;0,007692;0,00625;0,006944;0,00625;0,006944
P_920;0,00625;0,006944;0,006944;0,00625;0,00625;0,007692;0,007692;0,006944;0,007692;0,007692;0,00625;0,007692;0,00625;0,00625;0,006944;0,006944;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,007692;0,007692;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,007692;0,006944;0,00625;0,008235;0,006944;0,00625;0,00625;0,006944;0,005357;0,005357
P_925;0,006944;0,00625;0,00625;0,007692;0,007692;0,006944;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,006944;0,00625;0,00625;0,007692;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,007692;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625
P_930;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944;0,00625;0,005357;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,006944;0,008235;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,008889;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944
P_935;0,007692;0,006944;0,00625;0,006944;0,008235;0,00625;0,006944;0,00625;0,00625;0,006944;0,007692;0,00625;0,00625;0,006944;0,008235;0,006944;0,008235;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,007692;0,00625;0,00625;0,007692;0,00625;0,00625;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,007692;0,006944;0,006944;0,00625;0,006944
P_940;0,006944;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,006944;0,006944;0,007692;0,007692;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,005357;0,00625;0,006944;0,00625;0,006944
P_945;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,005357;0,00625;0,006944;0,005357;0,005357;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944;0,006944;0,005357;0,00625;0,00625;0,00625;0,006944;0,006944;0,007692;0,00625;0,007692
P_950;0,006944;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,007692;0,008235;0,00625;0,00625;0,005357;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,006944;0,007692;0,00625;0,007692;0,005357;0,005357;0,00625;0,00625;0,007692;0,00625;0,006944;0,006944;0,007692
P_955;0,006944;0,00625;0,006944;0,007692;0,006944;0,005357;0,007692;0,00625;0,008235;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,008889;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625
P_960;0,00625;0,00625;0,00625;0,007692;0,006944;0,006944;0,005357;0,00625;0,00625;0,00625;0,007692;0,008889;0,00625;0,00625;0,006944;0,00625;0,006944;0,005357;0,006944;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944;0,00625;0,006944;0,006944;0,006944;0,007692;0,00625;0,00625;0,1;0,007692;0,00625;0,006944;0,006944;0,006944;0,00625;0,007692;0,007692;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,006944
P_965;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,005357;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,007692;0,007692;0,00625;0,005357;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,007692;0,007692;0,00625;0,00625;0,006944;0,007692;0,00625;0,006944;0,005357
P_970;0,00625;0,007692;0,007692;0,006944;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,005357;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,005357;0,006944;0,006944
P_975;0,00625;0,00625;0,00625;0,007692;0,00625;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,00625;0,00625;0,00625;0,006944;0,005357;0,005357;0,007692;0,007692;0,005357;0,005357;0,006944;0,00625;0,00625;0,00625;0,006944;0,006944;0,005357;0,00625;0,008235;0,00625;0,006944;0,007692;0,00625;0,00625;0,007692;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,007692;0,007692;0,00625;0,007692
P_980;0,005357;0,006944;0,007692;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,006944;0,006944;0,00625;0,006944;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,005357;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,006944;0,006944
P_985;0,00625;0,006944;0,00625;0,005357;0,006944;0,006944;0,006944;0,006944;0,00625;0,00625;0,006944;0,007692;0,006944;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,006944;0,006944;0,00625;0,006944;0,007692;0,005357;0,00625;0,00625;0,00625;0,00625;0,008235;0,00625;0,00625;0,00625;0,00625;0,00625;0,007692;0,00625;0,00625;0,00625;0,00625;0,006944;0,00625;0,006944;0,00625;0,00625;0,007692
P_990;0,006944;0,005357;0,006944;0,00625;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,007692;0,00625;0,006944;0,00625;0,007692;0,007692;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,006944;0,00625;0,006944;0,007692;0,00625;0,006944;0,00625;0,00625
P_995;0,00625;0,007692;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,007692;0,005357;0,006944;0,005357;0,006944;0,00625;0,007692;0,006944;0,00625;0,006944;0,007692;0,007692;0,00625;0,00625;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,007692;0,006944;0,006944;0,007692;0,005357;0,008235;0,007692;0,00625;0,00625;0,008235;0,006944;0,006944;0,00625;0,006944
P_1000;0,00625;0,006944;0,006944;0,00625;0,008235;0,006944;0,00625;0,006944;0,00625;0,006944;0,00625;0,007692;0,00625;0,006944;0,00625;0,006944;0,00625;0,006944;0,007692;0,00625;0,00625;0,00625;0,006944;0,006944;0,005357;0,00625;0,006944;0,00625;0,005357;0,006944;0,005357;0,00625;0,00625;0,00625;0,006944;0,006944;0,00625;0,00625;0,006944;0,00625;0,00625;0,00625;0,00625;0,005357;0,007692;0,00625;0,00625;0,006944;0,00625
